UAV1X	UAV1Y	UAV1Z	UAV1situation	UAV1_t	UAV2X	UAV2Y	UAV2Z	UAV2situation	UAV2_t	UAV3X	UAV3Y	UAV3Z	UAV3situation	UAV3_t	
40	28.8021	4.99999	4	22.2232	0.0506959	0.0260068	0	7	22.2233	84.5911	37.8843	4.93218	4	22.2233	
40	29.5521	4.99999	4	22.2586	0.0506959	0.0260068	0	7	22.2587	84.7279	37.1479	4.93977	4	22.2587	
40	30.4521	4.99999	4	22.289	0.0506959	0.0260068	0	7	22.2891	84.831	36.2544	4.94758	4	22.2891	
40	31.2021	4.99999	4	22.3268	0.0506959	0.0260068	0	7	22.3268	84.8852	35.5067	4.95318	4	22.3269	
40	31.9521	4.99999	4	22.3591	0.0506959	0.0260068	0	7	22.3592	84.9239	34.758	4.95846	4	22.3592	
40	32.8521	4.99999	4	22.3932	0.0506959	0.0260068	0	7	22.3933	84.9528	33.8586	4.96386	4	22.3933	
40	33.6021	4.99999	4	22.4073	0.0506959	0.0260068	0	7	22.4074	84.968	33.1089	4.96773	4	22.4074	
40	34.3521	4.99999	4	22.4385	0.0506959	0.0260068	0	7	22.4385	84.9788	32.3591	4.97137	4	22.4385	
40	35.2522	4.99999	4	22.4752	0.0506959	0.0260068	0	7	22.4753	84.9868	31.4592	4.97509	4	22.4753	
40	36.0022	4.99999	4	22.5111	0.0506959	0.0260068	0	7	22.5111	84.9911	30.7093	4.97776	4	22.5111	
40	36.7522	4.99999	4	22.548	0.0506959	0.0260068	0	7	22.548	84.9941	29.9593	4.98027	4	22.548	
40	37.6522	4.99999	4	22.5859	0.0506959	0.0260068	0	7	22.586	84.9963	29.0594	4.98283	4	22.586	
40	38.4022	4.99999	4	22.6147	0.0506959	0.0260068	0	7	22.6147	84.9975	28.3094	4.98467	4	22.6148	
40	39.1522	4.99999	4	22.6496	0.0506959	0.0260068	0	7	22.6496	84.9984	27.5594	4.9864	4	22.6496	
40.499	39.597	5	4	22.6807	0.0506959	0.0260068	0	7	22.6807	84.999	26.6594	4.98817	4	22.6807	
41.385	39.7537	5	4	22.7114	0.0506959	0.0260068	0	7	22.7114	84.9993	25.9094	4.98943	4	22.7114	
42.1299	39.84	5	4	22.7422	0.0506959	0.0260068	0	7	22.7422	84.9995	25.1595	4.99063	4	22.7422	
42.8778	39.8947	5	4	22.7733	0.0506959	0.0260068	0	7	22.7734	84.9997	24.2595	4.99185	4	22.7734	
43.7157	39.7528	5	4	22.8046	0.0506959	0.0260068	0	7	22.8046	84.9998	23.5095	4.99272	4	22.8046	
44.1412	39.1421	5	4	22.8402	0.0506959	0.0260068	0	7	22.8403	84.9999	22.7595	4.99354	4	22.8403	
44.433	38.4543	5	4	22.8759	0.0506959	0.0260068	0	7	22.8759	84.9999	21.8595	4.99438	4	22.876	
44.6457	37.5806	5	4	22.9115	0.0506959	0.0260068	0	7	22.9115	85	21.1095	4.99498	4	22.9115	
44.764	36.8403	5	4	22.9473	0.0506959	0.0260068	0	7	22.9474	85	20.3595	4.99555	4	22.9474	
44.8413	36.0945	5	4	22.9813	0.0506959	0.0260068	0	7	22.9813	85	19.6095	4.99604	4	22.9813	
44.9015	35.1966	5	4	23.0163	0.0506959	0.0260068	0	7	23.0164	85	18.7095	4.99654	4	23.0164	
44.9323	34.4472	5	4	23.055	0.0506959	0.0260068	0	7	23.055	85	17.9595	4.99693	4	23.055	
44.9545	33.6975	5	4	23.0912	0.0506959	0.0260068	0	7	23.0912	85	17.2095	4.99727	4	23.0912	
44.9718	32.7977	5	4	23.1279	0.0506959	0.0260068	0	7	23.1279	85	16.3095	4.99762	4	23.1279	
44.9806	32.0478	5	4	23.1654	0.0506959	0.0260068	0	7	23.1654	85	15.5595	4.99788	4	23.1654	
44.987	31.2978	5	4	23.2003	0.0506959	0.0260068	0	7	23.2003	85	14.8095	4.99812	4	23.2003	
44.9919	30.3978	5	4	23.2333	0.0506959	0.0260068	0	7	23.2334	85	13.9095	4.99836	4	23.2334	
44.9944	29.6478	5	4	23.264	0.0506959	0.0260068	0	7	23.2641	85	13.1595	4.99854	4	23.2641	
44.9963	28.8978	5	4	23.2949	0.0506959	0.0260068	0	7	23.295	85	12.4095	4.9987	4	23.295	
44.9977	27.9978	5	4	23.3261	0.0506959	0.0260068	0	7	23.3262	85	11.5095	4.99887	4	23.3262	
44.9984	27.2478	5	4	23.3571	0.0506959	0.0260068	0	7	23.3571	85	10.7595	4.99899	4	23.3572	
44.9989	26.4978	5	4	23.387	0.0506959	0.0260068	0	7	23.3871	85	10.0095	4.9991	4	23.3871	
44.9993	25.5978	5	4	23.4183	0.0506959	0.0260068	0	7	23.4183	85	9.10951	4.99922	4	23.4183	
44.9995	24.8478	5	4	23.4532	0.0506959	0.0260068	0	7	23.4532	85	8.35951	4.99931	4	23.4533	
44.9997	24.0978	5	4	23.483	0.0506959	0.0260068	0	7	23.4831	85	7.60951	4.99938	4	23.4831	
44.9998	23.1978	5	4	23.517	0.0506959	0.0260068	0	7	23.5171	85	6.70951	4.99946	4	23.5171	
44.9999	22.4478	5	4	23.5525	0.0506959	0.0260068	0	7	23.5525	85	5.95951	4.99952	4	23.5525	
44.9999	21.6978	5	4	23.588	0.0506959	0.0260068	0	7	23.5881	85	5.20951	4.99958	4	23.5881	
44.9999	20.7978	5	4	23.6235	0.0506959	0.0260068	0	7	23.6236	85	4.30951	4.99963	4	23.6236	
45	20.0478	5	4	23.6473	0.0506959	0.0260068	0	7	23.6473	85	3.55951	4.99967	4	23.6474	
45	19.2978	5	4	23.6844	0.0506959	0.0260068	0	7	23.6845	85	2.80951	4.99971	4	23.6845	
45	18.3978	5	4	23.7224	0.0506959	0.0260068	0	7	23.7225	85	1.90951	4.99974	4	23.7225	
45	17.6479	5	4	23.756	0.0506959	0.0260068	0	7	23.756	85	1.15951	4.99977	4	23.756	
45	16.8979	5	4	23.792	0.0506959	0.0260068	0	7	23.792	85.2126	0.505828	4.99981	4	23.792	
45	15.9979	5	4	23.8271	0.0506959	0.0260068	0	7	23.8271	86.0859	0.297794	4.99984	4	23.8271	
45	15.2479	5	4	23.8645	0.0506959	0.0260068	0	7	23.8646	86.8285	0.194024	4.99985	4	23.8646	
45	14.4979	5	4	23.8997	0.0506959	0.0260068	0	7	23.8997	87.5755	0.127629	4.99987	4	23.8997	
45	13.7479	5	4	23.9359	0.0506959	0.0260068	0	7	23.9359	88.474	0.075589	4.99989	4	23.9359	
45	12.8479	5	4	23.9711	0.0506959	0.0260068	0	7	23.9712	88.993	0.596743	4.9999	4	23.9712	
45	12.0979	5	4	24.0025	0.0506959	0.0260068	0	7	24.0026	89.3342	1.26245	4.99991	4	24.0027	
45	11.3479	5	4	24.0326	0.0506959	0.0260068	0	7	24.0326	89.5462	1.98073	4.99992	4	24.0326	
45	10.4479	5	4	24.0641	0.0506959	0.0260068	0	7	24.0642	89.7206	2.86306	4.99993	4	24.0642	
45	9.69787	5	4	24.0945	0.0506959	0.0260068	0	7	24.0945	89.8129	3.60714	4.99994	4	24.0945	
45	8.94787	5	4	24.1253	0.0506959	0.0260068	0	7	24.1253	89.8735	4.35459	4.99995	4	24.1254	
45	8.04787	5	4	24.1562	0.0506959	0.0260068	0	7	24.1562	89.9198	5.25335	4.99995	4	24.1563	
45	7.29787	5	4	24.1866	0.0506959	0.0260068	0	7	24.1867	89.9464	6.00286	4.99996	4	24.1867	
45	6.54787	5	4	24.2207	0.0506959	0.0260068	0	7	24.2208	89.9638	6.75266	4.99996	4	24.2208	
45	5.64787	5	4	24.2516	0.0506959	0.0260068	0	7	24.2516	89.9771	7.65255	4.99997	4	24.2516	
45	4.89787	5	4	24.2825	0.0506959	0.0260068	0	7	24.2826	89.9847	8.40251	4.99997	4	24.2826	
45	4.14787	5	4	24.3129	0.0506959	0.0260068	0	7	24.3129	89.9896	9.1525	4.99997	4	24.3129	
45	3.24787	5	4	24.3444	0.0506959	0.0260068	0	7	24.3445	89.9934	10.0525	4.99998	4	24.3445	
45	2.49787	5	4	24.3783	0.0506959	0.0260068	0	7	24.3784	89.9956	10.8025	4.99998	4	24.3784	
45	1.74787	5	4	24.4123	0.0506959	0.0260068	0	7	24.4123	89.997	11.5525	4.99998	4	24.4123	
45	0.847871	5	4	24.4471	0.0506959	0.0260068	0	7	24.4472	89.9981	12.4525	4.99998	4	24.4472	
45.499	0.403014	5	4	24.4848	0.0506959	0.0260068	0	7	24.4849	89.9987	13.2025	4.99999	4	24.4849	
46.2367	0.268932	5	4	24.5213	0.0506959	0.0260068	0	7	24.5213	89.9991	13.9525	4.99999	4	24.5213	
47.1299	0.160051	5	4	24.5578	0.0506959	0.0260068	0	7	24.5578	89.9995	14.8525	4.99999	4	24.5578	
47.8778	0.105316	5	4	24.588	0.0506959	0.0260068	0	7	24.5881	89.9996	15.6025	4.99999	4	24.5881	
48.6124	0.138372	5	4	24.6245	0.0506959	0.0260068	0	7	24.6246	89.9998	16.3525	4.99999	4	24.6246	
49.1412	0.85787	5	4	24.6602	0.0506959	0.0260068	0	7	24.6602	89.9998	17.2525	4.99999	4	24.6602	
49.433	1.54566	5	4	24.6835	0.0506959	0.0260068	0	7	24.6835	89.9999	18.0025	4.99999	4	24.6836	
49.6129	2.27303	5	4	24.7183	0.0506959	0.0260068	0	7	24.7183	89.9999	18.7525	4.99999	4	24.7183	
49.764	3.15965	5	4	24.7535	0.0506959	0.0260068	0	7	24.7535	90	19.6525	4.99999	4	24.7535	
49.8413	3.9055	5	4	24.7892	0.0506959	0.0260068	0	7	24.7892	90	20.4025	4.99999	4	24.7892	
49.8922	4.65371	5	4	24.8247	0.0506959	0.0260068	0	7	24.8247	90	21.1525	4.99999	4	24.8247	
49.9323	5.55279	5	4	24.8602	0.0506959	0.0260068	0	7	24.8603	90	22.0525	4.99999	4	24.8603	
49.9545	6.30245	5	4	24.8928	0.0506959	0.0260068	0	7	24.8928	90	22.8025	4.99999	4	24.8928	
49.9691	7.0523	5	4	24.9232	0.0506959	0.0260068	0	7	24.9233	90	23.5525	4.99999	4	24.9233	
49.9788	7.80224	5	4	24.954	0.0506959	0.0260068	0	7	24.954	90	24.4525	4.99999	4	24.9541	
49.987	8.7022	5	4	24.985	0.0506959	0.0260068	0	7	24.985	90	25.2025	4.99999	4	24.985	
49.9912	9.45219	5	4	25.0155	0.0506959	0.0260068	0	7	25.0155	90	25.9524	4.99999	4	25.0156	
49.9939	10.2022	5	4	25.0436	0.0506959	0.0260068	0	7	25.0437	90	26.7024	4.99999	4	25.0437	
49.9963	11.1022	5	4	25.0779	0.0506959	0.0260068	0	7	25.078	90	27.6024	4.99999	4	25.078	
49.9975	11.8522	5	4	25.1128	0.0506959	0.0260068	0	7	25.1129	90	28.3524	4.99999	4	25.1129	
49.9983	12.6022	5	4	25.142	0.0506959	0.0260068	0	7	25.1421	90	29.1024	4.99999	4	25.1421	
49.9989	13.5022	5	4	25.1672	0.0506959	0.0260068	0	7	25.1672	90	30.0024	4.99999	4	25.1672	
49.9993	14.2522	5	4	25.1975	0.0506959	0.0260068	0	7	25.1975	90	30.7524	4.99999	4	25.1975	
49.9995	15.0022	5	4	25.2285	0.0506959	0.0260068	0	7	25.2285	90	31.5024	4.99999	4	25.2286	
49.9997	15.9022	5	4	25.2605	0.0506959	0.0260068	0	7	25.2605	90	32.4024	4.99999	4	25.2605	
49.9998	16.6522	5	4	25.2887	0.0506959	0.0260068	0	7	25.2888	90	33.1524	4.99999	4	25.2888	
49.9999	17.4022	5	4	25.3193	0.0506959	0.0260068	0	7	25.3194	90	33.9025	4.99999	4	25.3194	
49.9999	18.3022	5	4	25.3431	0.0506959	0.0260068	0	7	25.3431	90	34.8025	4.99999	4	25.3431	
49.9999	19.0522	5	4	25.3786	0.0506959	0.0260068	0	7	25.3786	90	35.5525	4.99999	4	25.3786	
50	19.8022	5	4	25.4152	0.0506959	0.0260068	0	7	25.4152	90	36.3025	4.99999	4	25.4152	
50	20.7022	5	4	25.4491	0.0506959	0.0260068	0	7	25.4491	90	37.2025	4.99999	4	25.4491	
50	21.4522	5	4	25.4797	0.0506959	0.0260068	0	7	25.4798	90	37.9525	4.99999	4	25.4798	
50	22.2022	5	4	25.5108	0.0506959	0.0260068	0	7	25.5109	90	38.7025	4.99999	4	25.5109	
50	23.1021	5	4	25.542	0.0506959	0.0260068	0	7	25.5421	90.2142	39.5044	4.99999	4	25.5421	
50	23.8521	5	4	25.5724	0.0506959	0.0260068	0	7	25.5725	90.9402	39.6861	4.99999	4	25.5725	
50	24.6021	5	4	25.6034	0.0506959	0.0260068	0	7	25.6034	91.6824	39.7934	4.99999	4	25.6034	
50	25.5021	5	4	25.6337	0.0506959	0.0260068	0	7	25.6338	92.5785	39.8753	4.99999	4	25.6338	
50	26.2521	5	4	25.6684	0.0506959	0.0260068	0	7	25.6684	93.3272	39.919	4.99999	4	25.6685	
50	27.0021	5	4	25.7023	0.0506959	0.0260068	0	7	25.7024	93.9223	39.5353	4.99999	4	25.7024	
50	27.9021	5	4	25.7374	0.0506959	0.0260068	0	7	25.7375	94.3358	38.7382	4.99999	4	25.7375	
50	28.6521	5	4	25.7728	0.0506959	0.0260068	0	7	25.7728	94.5473	38.0197	4.99999	4	25.7728	
50	29.4021	5	4	25.8081	0.0506959	0.0260068	0	7	25.8081	94.6999	37.2858	4.99999	4	25.8081	
50	30.3021	5	4	25.8363	0.0506959	0.0260068	0	7	25.8364	94.8133	36.3932	4.99999	4	25.8364	
50	31.0521	5	4	25.8734	0.0506959	0.0260068	0	7	25.8734	94.8737	35.6457	4.99999	4	25.8734	
50	31.8021	5	4	25.9093	0.0506959	0.0260068	0	7	25.9094	94.9138	34.8968	4.99999	4	25.9094	
50	32.7021	5	4	25.9314	0.0506959	0.0260068	0	7	25.9314	94.9465	33.9975	4.99999	4	25.9315	
50	33.4521	5	4	25.9533	0.0506959	0.0260068	0	7	25.9534	94.9638	33.2477	4.99999	4	25.9534	
50	34.2021	5	4	25.9771	0.0506959	0.0260068	0	7	25.9771	94.9753	32.4978	4.99999	4	25.9772	
50	35.1022	5	4	26.0075	0.0506959	0.0260068	0	7	26.0075	94.9847	31.5978	4.99999	4	26.0075	
50	35.8522	5	4	26.0241	0.0506959	0.0260068	0	7	26.0241	94.9896	30.8478	4.99999	4	26.0241	
50	36.6022	5	4	26.0601	0.0506959	0.0260068	0	7	26.0601	94.9929	30.0979	4.99999	4	26.0601	
50	37.5022	5	4	26.0927	0.0506959	0.0260068	0	7	26.0927	94.9956	29.1979	4.99999	4	26.0928	
50	38.2522	5	4	26.1079	0.0506959	0.0260068	0	7	26.1079	94.997	28.4479	4.99999	4	26.1079	
49.2895	38.0044	4.97859	7	26.1435	0.0506959	0.0260068	0	7	26.1435	94.998	27.6979	4.99999	4	26.1435	
47.8686	36.9088	4.93513	7	26.1774	0.0506959	0.0260068	0	7	26.1774	94.9987	26.7979	4.99999	4	26.1774	
46.6848	35.996	4.89823	7	26.2147	0.0506959	0.0260068	0	7	26.2147	94.9991	26.0479	4.99999	4	26.2148	
45.501	35.0833	4.86067	7	26.249	0.0506959	0.0260068	0	7	26.249	94.9994	25.2979	4.99999	4	26.249	
44.3174	34.1707	4.82242	7	26.2839	0.0506959	0.0260068	0	7	26.2858	94.9996	24.3979	4.99999	4	26.2858	
42.8973	33.0757	4.77558	7	26.3147	0.0506959	0.0260068	0	7	26.3148	94.9998	23.6479	4.99999	4	26.3148	
41.7141	32.1634	4.73571	7	26.3455	0.0506959	0.0260068	0	7	26.3455	94.9998	22.8979	4.99999	4	26.3455	
40.5311	31.2512	4.69505	7	26.3763	0.0506959	0.0260068	0	7	26.3764	94.9999	21.9979	4.99999	4	26.3764	
39.1117	30.1568	4.64516	7	26.4106	0.0506959	0.0260068	0	7	26.4107	94.9999	21.2479	4.99999	4	26.4107	
37.9291	29.245	4.60262	7	26.4419	0.0506959	0.0260068	0	7	26.4419	95	20.4979	4.99999	4	26.4419	
36.7468	28.3334	4.55914	7	26.4726	0.0506959	0.0260068	0	7	26.4726	95	19.5979	4.99999	4	26.4726	
35.3283	27.2397	4.50568	7	26.5043	0.0506959	0.0260068	0	7	26.5044	95	18.8479	4.99999	4	26.5044	
34.1465	26.3285	4.45998	7	26.5416	0.0506959	0.0260068	0	7	26.5416	95	18.0979	4.99999	4	26.5416	
32.9651	25.4175	4.41317	7	26.5785	0.0506959	0.0260068	0	7	26.5785	95	17.3479	4.99999	4	26.5785	
31.5478	24.3247	4.35545	7	26.6043	0.0506959	0.0260068	0	7	26.6044	95	16.4479	4.99999	4	26.6044	
30.3671	23.4144	4.30596	7	26.6391	0.0506959	0.0260068	0	7	26.6392	95	15.6979	4.99999	4	26.6392	
29.1868	22.5043	4.25512	7	26.6738	0.0506959	0.0260068	0	7	26.6738	95	14.9479	4.99999	4	26.6738	
27.771	21.4127	4.19221	7	26.7113	0.0506959	0.0260068	0	7	26.7114	95	14.0479	4.99999	4	26.7114	
26.5918	20.5034	4.13807	7	26.7458	0.0506959	0.0260068	0	7	26.7458	95	13.2979	4.99999	4	26.7458	
25.4131	19.5946	4.08226	7	26.7813	0.0506959	0.0260068	0	7	26.7814	95	12.5479	4.99999	4	26.7814	
23.9994	18.5046	4.01288	7	26.817	0.0506959	0.0260068	0	7	26.8171	95	11.6479	4.99999	4	26.8171	
22.8221	17.5969	3.95288	7	26.8529	0.0506959	0.0260068	0	7	26.8529	95	10.8979	4.99999	4	26.8529	
21.6456	16.6897	3.89073	7	26.8798	0.0506959	0.0260068	0	7	26.8798	95	10.1479	4.99999	4	26.8798	
20.235	15.6021	3.81301	7	26.917	0.0506959	0.0260068	0	7	26.9171	95	9.24791	4.99999	4	26.9171	
19.0606	14.6965	3.74537	7	26.9533	0.0506959	0.0260068	0	7	26.9534	95	8.49791	4.99999	4	26.9534	
17.8874	13.792	3.67482	7	26.9903	0.0506959	0.0260068	0	7	26.9903	95	7.74791	4.99999	4	26.9904	
16.4814	12.7079	3.58588	7	27.0105	0.0506959	0.0260068	0	7	27.0106	95	6.84791	4.99999	4	27.0106	
15.3115	11.8059	3.50774	7	27.0483	0.0506959	0.0260068	0	7	27.0483	95	6.09791	4.99999	4	27.0483	
14.1437	10.9054	3.42546	7	27.0829	0.0506959	0.0260068	0	7	27.083	95	5.34791	4.99999	4	27.083	
12.7454	9.82728	3.32046	7	27.1168	0.0506959	0.0260068	0	7	27.1168	95	4.44791	4.99999	4	27.1168	
11.5835	8.93138	3.2269	7	27.1472	0.0506959	0.0260068	0	7	27.1472	95	3.69791	4.99999	4	27.1472	
10.4253	8.03838	3.12688	7	27.1779	0.0506959	0.0260068	0	7	27.178	95	2.94791	4.99999	4	27.178	
9.04193	6.97173	2.99667	7	27.2092	0.0506959	0.0260068	0	7	27.2092	95	2.04791	4.99999	4	27.2093	
7.89622	6.08833	2.87787	7	27.2402	0.0506959	0.0260068	0	7	27.2402	95	1.29791	4.99999	4	27.2402	
6.75936	5.21177	2.74743	7	27.2748	0.0506959	0.0260068	0	7	27.2749	95.0873	0.575976	4.99999	4	27.2749	
5.412	4.17289	2.57129	7	27.3055	0.0506959	0.0260068	0	7	27.3055	95.9401	0.314189	4.99999	4	27.3055	
4.31055	3.32362	2.40292	7	27.3385	0.0506959	0.0260068	0	7	27.3386	96.6823	0.206764	4.99999	4	27.3386	
3.24059	2.49864	2.20769	7	27.3747	0.0506959	0.0260068	0	7	27.3747	97.4288	0.134482	4.99999	4	27.3747	
2.22456	1.71524	1.97502	7	27.411	0.0506959	0.0260068	0	7	27.4111	98.3271	0.0810831	4.99999	4	27.4111	
1.14451	0.882465	1.62435	7	27.4441	0.0506959	0.0260068	0	7	27.4442	98.9222	0.464729	4.99999	4	27.4442	
0.471547	0.363584	1.25532	7	27.4793	0.0506959	0.0260068	0	7	27.4793	99.2871	1.11997	4.99999	4	27.4794	
0.109436	0.0843796	0.828318	7	27.5145	0.0506959	0.0260068	0	7	27.5145	99.5473	1.98029	4.99999	4	27.5145	
0.00203523	0.00156925	0.290479	7	27.5308	0.0506959	0.0260068	0	7	27.5308	99.6999	2.71423	4.99999	4	27.5308	
0.00164333	0.00126708	0.0204759	7	27.5531	0.0506959	0.0260068	0	7	27.5531	99.7993	3.45746	4.99999	4	27.5531	
0.0497729	0.0383771	4.78529e-06	7	27.5834	0.0506959	0.0260068	0	7	27.5835	99.8645	4.20456	4.99999	4	27.5835	
0.0497729	0.0383771	3.21437e-11	7	27.6091	0.0506959	0.0260068	0	7	27.6092	99.9138	5.10317	4.99999	4	27.6092	
0.0497729	0.0383771	1.57188e-15	7	27.6316	0.0506959	0.0260068	0	7	27.6316	99.9425	5.85261	4.99999	4	27.6316	
0.0497729	0.0383771	7.68675e-20	7	27.6679	0.0506959	0.0260068	0	7	27.668	99.9612	6.60237	4.99999	4	27.668	
0.0497729	0.0383771	5.16335e-25	7	27.7003	0.0506959	0.0260068	0	7	27.7003	99.9753	7.50225	4.99999	4	27.7003	
0.0497729	0.0383771	2.52496e-29	7	27.7365	0.0506959	0.0260068	0	7	27.7366	99.9835	8.25221	4.99999	4	27.7366	
0.0497729	0.0383771	1.23475e-33	7	27.7671	0.0506959	0.0260068	0	7	27.7671	99.9889	9.00219	4.99999	4	27.7671	
0.0497729	0.0383771	8.29405e-39	7	27.8005	0.0506959	0.0260068	0	7	27.8005	99.9929	9.90218	4.99999	4	27.8005	
0.0497729	0.0383771	4.04975e-43	7	27.8308	0.0506959	0.0260068	0	7	27.8308	99.9953	10.6522	4.99999	4	27.8309	
0.0497729	0.0383771	0	7	27.8616	0.0506959	0.0260068	0	7	27.8616	99.9968	11.4022	4.99999	4	27.8616	
0.0497729	0.0383771	0	7	27.8923	0.0506959	0.0260068	0	7	27.8923	99.998	12.3022	4.99999	4	27.8923	
0.0497729	0.0383771	0	7	27.9224	0.0506959	0.0260068	0	7	27.9225	99.9986	13.0522	4.99999	4	27.9225	
0.0497729	0.0383771	0	7	27.9458	0.0506959	0.0260068	0	7	27.9458	99.9991	13.8022	4.99999	4	27.9459	
0.0497729	0.0383771	0	7	27.9671	0.0506959	0.0260068	0	7	27.9671	99.9994	14.7022	4.99999	4	27.9671	
0.0497729	0.0383771	0	7	28.0036	0.0506959	0.0260068	0	7	28.0037	99.9996	15.4522	4.99999	4	28.0037	
0.0497729	0.0383771	0	7	28.0411	0.0506959	0.0260068	0	7	28.0411	99.9997	16.2022	4.99999	4	28.0411	
0.0497729	0.0383771	0	7	28.0762	0.0506959	0.0260068	0	7	28.0762	99.9998	17.1022	4.99999	4	28.0762	
0.0497729	0.0383771	0	7	28.1083	0.0506959	0.0260068	0	7	28.1084	99.9999	17.8522	4.99999	4	28.1084	
0.0497729	0.0383771	0	7	28.1397	0.0506959	0.0260068	0	7	28.1398	99.9999	18.6022	4.99999	4	28.1398	
0.0497729	0.0383771	0	7	28.1703	0.0506959	0.0260068	0	7	28.1703	100	19.5022	4.99999	4	28.1703	
0.0497729	0.0383771	0	7	28.2003	0.0506959	0.0260068	0	7	28.2004	100	20.2522	4.99999	4	28.2004	
0.0497729	0.0383771	0	7	28.2352	0.0506959	0.0260068	0	7	28.2353	100	21.0022	4.99999	4	28.2353	
0.0497729	0.0383771	0	7	28.2665	0.0506959	0.0260068	0	7	28.2665	100	21.9021	4.99999	4	28.2666	
0.0497729	0.0383771	0	7	28.2973	0.0506959	0.0260068	0	7	28.2974	100	22.6521	4.99999	4	28.2974	
0.0497729	0.0383771	0	7	28.3281	0.0506959	0.0260068	0	7	28.3281	100	23.4021	4.99999	4	28.3281	
0.0497729	0.0383771	0	7	28.3591	0.0506959	0.0260068	0	7	28.3592	100	24.3021	4.99999	4	28.3592	
0.0497729	0.0383771	0	7	28.3899	0.0506959	0.0260068	0	7	28.3899	100	25.0521	4.99999	4	28.39	
0.0497729	0.0383771	0	7	28.4245	0.0506959	0.0260068	0	7	28.4245	100	25.8021	4.99999	4	28.4246	
0.0497729	0.0383771	0	7	28.4607	0.0506959	0.0260068	0	7	28.4608	100	26.7021	4.99999	4	28.4608	
0.0497729	0.0383771	0	7	28.4962	0.0506959	0.0260068	0	7	28.4962	100	27.4521	4.99999	4	28.4963	
0.0497729	0.0383771	0	7	28.5346	0.0506959	0.0260068	0	7	28.5346	100	28.2021	4.99999	4	28.5346	
0.0497729	0.0383771	0	7	28.5712	0.0506959	0.0260068	0	7	28.5712	100	29.1021	4.99999	4	28.5712	
0.0497729	0.0383771	0	7	28.6049	0.0506959	0.0260068	0	7	28.6049	100	29.8521	4.99999	4	28.6049	
0.0497729	0.0383771	0	7	28.6391	0.0506959	0.0260068	0	7	28.6391	100	30.6021	4.99999	4	28.6391	
0.0497729	0.0383771	0	7	28.675	0.0506959	0.0260068	0	7	28.675	100	31.5021	4.99999	4	28.675	
0.0497729	0.0383771	0	7	28.7118	0.0506959	0.0260068	0	7	28.7118	100	32.2521	4.99999	4	28.7118	
0.0497729	0.0383771	0	7	28.7455	0.0506959	0.0260068	0	7	28.7455	100	33.0021	4.99999	4	28.7456	
0.0497729	0.0383771	0	7	28.7804	0.0506959	0.0260068	0	7	28.7804	100	33.7521	4.99999	4	28.7805	
0.0497729	0.0383771	0	7	28.8133	0.0506959	0.0260068	0	7	28.8134	100	34.6521	4.99999	4	28.8134	
0.0497729	0.0383771	0	7	28.8453	0.0506959	0.0260068	0	7	28.8453	100	35.4022	4.99999	4	28.8453	
0.0497729	0.0383771	0	7	28.8583	0.0506959	0.0260068	0	7	28.8583	100	36.1522	4.99999	4	28.8583	
0.0497729	0.0383771	0	7	28.8952	0.0506959	0.0260068	0	7	28.8952	100	37.0522	4.99999	4	28.8952	
0.0497729	0.0383771	0	7	28.9166	0.0506959	0.0260068	0	7	28.9166	100	37.8022	4.99999	4	28.9166	
0.0497729	0.0383771	0	7	28.9502	0.0506959	0.0260068	0	7	28.9502	100	38.5522	4.99999	4	28.9502	
0.0497729	0.0383771	0	7	28.9513	0.0506959	0.0260068	0	7	28.9514	99.4407	38.3366	4.99159	7	28.9514	
